,ID,x,auc,funcId,kind,fid,iid,dim
43,DiagonalCMA,4000,0.963629901960784,137.0,Affine,137,0,2
44,DiagonalCMA,10000,0.796140588235294,137.0,Affine,137,0,5
43,DifferentialEvolution,4000,0.821918921568627,137.0,Affine,137,0,2
44,DifferentialEvolution,10000,0.554275941176471,137.0,Affine,137,0,5
43,modcma,4002,0.971409785303427,137.0,Affine,137,0,2
44,modcma,10000,0.943860156862745,137.0,Affine,137,0,5
43,modde,4000,0.851476568627451,137.0,Affine,137,0,2
44,modde,10000,0.706165862745098,137.0,Affine,137,0,5
43,RCobyla,4000,0.746660637254902,137.0,Affine,137,0,2
44,RCobyla,10000,0.558090450980392,137.0,Affine,137,0,5
43,DiagonalCMA,4000,0.137779117647059,138.0,Affine,138,0,2
44,DiagonalCMA,10000,0.110973960784314,138.0,Affine,138,0,5
43,DifferentialEvolution,4000,0.128615539215686,138.0,Affine,138,0,2
44,DifferentialEvolution,10000,0.0987921960784314,138.0,Affine,138,0,5
43,modcma,4002,0.273223535291178,138.0,Affine,138,0,2
44,modcma,10000,0.133003215686275,138.0,Affine,138,0,5
43,modde,4000,0.125222450980392,138.0,Affine,138,0,2
44,modde,10000,0.099768568627451,138.0,Affine,138,0,5
43,RCobyla,4000,0.0864224019607843,138.0,Affine,138,0,2
44,RCobyla,10000,0.0715200980392157,138.0,Affine,138,0,5
43,DiagonalCMA,4000,0.740276617647059,139.0,Affine,139,0,2
44,DiagonalCMA,10000,0.609371431372549,139.0,Affine,139,0,5
43,DifferentialEvolution,4000,0.732273578431373,139.0,Affine,139,0,2
44,DifferentialEvolution,10000,0.587854725490196,139.0,Affine,139,0,5
43,modcma,4002,0.887505658935238,139.0,Affine,139,0,2
44,modcma,10000,0.829128254901961,139.0,Affine,139,0,5
43,modde,4000,0.828272205882353,139.0,Affine,139,0,2
44,modde,10000,0.699902078431373,139.0,Affine,139,0,5
43,RCobyla,4000,0.367039509803922,139.0,Affine,139,0,2
44,RCobyla,10000,0.170076,139.0,Affine,139,0,5
43,DiagonalCMA,4000,0.924486519607843,13.0,Affine,13,0,2
44,DiagonalCMA,10000,0.93513131372549,13.0,Affine,13,0,5
43,DifferentialEvolution,4000,0.590483921568628,13.0,Affine,13,0,2
44,DifferentialEvolution,10000,0.419495098039216,13.0,Affine,13,0,5
43,modcma,4002,0.920118323191345,13.0,Affine,13,0,2
44,modcma,10000,0.884085509803922,13.0,Affine,13,0,5
43,modde,4000,0.681646176470588,13.0,Affine,13,0,2
44,modde,10000,0.541929823529412,13.0,Affine,13,0,5
43,RCobyla,4000,0.356972696078431,13.0,Affine,13,0,2
44,RCobyla,10000,0.330825862745098,13.0,Affine,13,0,5
43,DiagonalCMA,4000,0.99975,140.0,Affine,140,0,2
44,DiagonalCMA,10000,0.9999,140.0,Affine,140,0,5
43,DifferentialEvolution,4000,0.999601470588235,140.0,Affine,140,0,2
44,DifferentialEvolution,10000,0.999685784313726,140.0,Affine,140,0,5
43,modcma,4002,0.999717690174521,140.0,Affine,140,0,2
44,modcma,10000,0.999835960784314,140.0,Affine,140,0,5
43,modde,4000,0.999607058823529,140.0,Affine,140,0,2
44,modde,10000,0.999732156862745,140.0,Affine,140,0,5
43,RCobyla,4000,0.999745049019608,140.0,Affine,140,0,2
44,RCobyla,10000,0.999883803921569,140.0,Affine,140,0,5
43,DiagonalCMA,4000,0.925303382352941,141.0,Affine,141,0,2
44,DiagonalCMA,10000,0.769692137254902,141.0,Affine,141,0,5
43,DifferentialEvolution,4000,0.651004803921569,141.0,Affine,141,0,2
44,DifferentialEvolution,10000,0.343657039215686,141.0,Affine,141,0,5
43,modcma,4002,0.925431107975424,141.0,Affine,141,0,2
44,modcma,10000,0.877456078431373,141.0,Affine,141,0,5
43,modde,4000,0.70886887254902,141.0,Affine,141,0,2
44,modde,10000,0.494835921568627,141.0,Affine,141,0,5
43,RCobyla,4000,0.333830294117647,141.0,Affine,141,0,2
44,RCobyla,10000,0.189436058823529,141.0,Affine,141,0,5
43,DiagonalCMA,4000,0.377093921568627,142.0,Affine,142,0,2
44,DiagonalCMA,10000,0.502808215686275,142.0,Affine,142,0,5
43,DifferentialEvolution,4000,0.462991274509804,142.0,Affine,142,0,2
44,DifferentialEvolution,10000,0.279944666666667,142.0,Affine,142,0,5
43,modcma,4002,0.630424836601307,142.0,Affine,142,0,2
44,modcma,10000,0.539246,142.0,Affine,142,0,5
43,modde,4000,0.520964117647059,142.0,Affine,142,0,2
44,modde,10000,0.306461176470588,142.0,Affine,142,0,5
43,RCobyla,4000,0.221865441176471,142.0,Affine,142,0,2
44,RCobyla,10000,0.170514431372549,142.0,Affine,142,0,5
43,DiagonalCMA,4000,0.765164509803921,143.0,Affine,143,0,2
44,DiagonalCMA,10000,0.94914862745098,143.0,Affine,143,0,5
43,DifferentialEvolution,4000,0.604261960784314,143.0,Affine,143,0,2
44,DifferentialEvolution,10000,0.457719274509804,143.0,Affine,143,0,5
43,modcma,4002,0.938722109533468,143.0,Affine,143,0,2
44,modcma,10000,0.945561215686275,143.0,Affine,143,0,5
43,modde,4000,0.675109411764706,143.0,Affine,143,0,2
44,modde,10000,0.545339235294118,143.0,Affine,143,0,5
43,RCobyla,4000,0.435264509803922,143.0,Affine,143,0,2
44,RCobyla,10000,0.234581666666667,143.0,Affine,143,0,5
43,DiagonalCMA,4000,0.317210245098039,144.0,Affine,144,0,2
44,DiagonalCMA,10000,0.223595960784314,144.0,Affine,144,0,5
43,DifferentialEvolution,4000,0.889703529411765,144.0,Affine,144,0,2
44,DifferentialEvolution,10000,0.348696411764706,144.0,Affine,144,0,5
43,modcma,4002,0.930986026594546,144.0,Affine,144,0,2
44,modcma,10000,0.40592968627451,144.0,Affine,144,0,5
43,modde,4000,0.946139705882353,144.0,Affine,144,0,2
44,modde,10000,0.761975235294118,144.0,Affine,144,0,5
43,RCobyla,4000,0.150988970588235,144.0,Affine,144,0,2
44,RCobyla,10000,0.211012019607843,144.0,Affine,144,0,5
43,DiagonalCMA,4000,0.659269558823529,145.0,Affine,145,0,2
44,DiagonalCMA,10000,0.271161274509804,145.0,Affine,145,0,5
43,DifferentialEvolution,4000,0.264195833333333,145.0,Affine,145,0,2
44,DifferentialEvolution,10000,0.161251470588235,145.0,Affine,145,0,5
43,modcma,4002,0.856527030602346,145.0,Affine,145,0,2
44,modcma,10000,0.407135960784314,145.0,Affine,145,0,5
43,modde,4000,0.388219754901961,145.0,Affine,145,0,2
44,modde,10000,0.180488450980392,145.0,Affine,145,0,5
43,RCobyla,4000,0.0937608823529412,145.0,Affine,145,0,2
44,RCobyla,10000,0.0881406862745098,145.0,Affine,145,0,5
43,DiagonalCMA,4000,0.688017009803922,146.0,Affine,146,0,2
44,DiagonalCMA,10000,0.833406901960784,146.0,Affine,146,0,5
43,DifferentialEvolution,4000,0.564034656862745,146.0,Affine,146,0,2
44,DifferentialEvolution,10000,0.320273666666667,146.0,Affine,146,0,5
43,modcma,4002,0.840742520896415,146.0,Affine,146,0,2
44,modcma,10000,0.888621745098039,146.0,Affine,146,0,5
43,modde,4000,0.653868284313725,146.0,Affine,146,0,2
44,modde,10000,0.474734352941176,146.0,Affine,146,0,5
43,RCobyla,4000,0.320642745098039,146.0,Affine,146,0,2
44,RCobyla,10000,0.188710803921569,146.0,Affine,146,0,5
43,DiagonalCMA,4000,0.958357401960784,147.0,Affine,147,0,2
44,DiagonalCMA,10000,0.964655117647059,147.0,Affine,147,0,5
43,DifferentialEvolution,4000,0.763104852941176,147.0,Affine,147,0,2
44,DifferentialEvolution,10000,0.489032705882353,147.0,Affine,147,0,5
43,modcma,4002,0.97062605951926,147.0,Affine,147,0,2
44,modcma,10000,0.963817411764706,147.0,Affine,147,0,5
43,modde,4000,0.802356029411765,147.0,Affine,147,0,2
44,modde,10000,0.67256868627451,147.0,Affine,147,0,5
43,RCobyla,4000,0.960461715686274,147.0,Affine,147,0,2
44,RCobyla,10000,0.810727333333333,147.0,Affine,147,0,5
43,DiagonalCMA,4000,0.173895147058824,148.0,Affine,148,0,2
44,DiagonalCMA,10000,0.166914333333333,148.0,Affine,148,0,5
43,DifferentialEvolution,4000,0.606661764705882,148.0,Affine,148,0,2
44,DifferentialEvolution,10000,0.308261725490196,148.0,Affine,148,0,5
43,modcma,4002,0.540445953493841,148.0,Affine,148,0,2
44,modcma,10000,0.348706823529412,148.0,Affine,148,0,5
43,modde,4000,0.797596470588235,148.0,Affine,148,0,2
44,modde,10000,0.547754196078431,148.0,Affine,148,0,5
43,RCobyla,4000,0.135700392156863,148.0,Affine,148,0,2
44,RCobyla,10000,0.0907533921568627,148.0,Affine,148,0,5
43,DiagonalCMA,4000,0.730902892156863,149.0,Affine,149,0,2
44,DiagonalCMA,10000,0.45627537254902,149.0,Affine,149,0,5
43,DifferentialEvolution,4000,0.545083970588235,149.0,Affine,149,0,2
44,DifferentialEvolution,10000,0.293542725490196,149.0,Affine,149,0,5
43,modcma,4002,0.662672046329776,149.0,Affine,149,0,2
44,modcma,10000,0.388158529411765,149.0,Affine,149,0,5
43,modde,4000,0.665210245098039,149.0,Affine,149,0,2
44,modde,10000,0.326364568627451,149.0,Affine,149,0,5
43,RCobyla,4000,0.271169705882353,149.0,Affine,149,0,2
44,RCobyla,10000,0.236166254901961,149.0,Affine,149,0,5
43,DiagonalCMA,4000,0.0956988725490196,14.0,Affine,14,0,2
44,DiagonalCMA,10000,0.101479078431373,14.0,Affine,14,0,5
43,DifferentialEvolution,4000,0.128221421568627,14.0,Affine,14,0,2
44,DifferentialEvolution,10000,0.0962839215686275,14.0,Affine,14,0,5
43,modcma,4002,0.310038118195804,14.0,Affine,14,0,2
44,modcma,10000,0.130256019607843,14.0,Affine,14,0,5
43,modde,4000,0.12396931372549,14.0,Affine,14,0,2
44,modde,10000,0.0974813725490196,14.0,Affine,14,0,5
43,RCobyla,4000,0.0573906862745098,14.0,Affine,14,0,2
44,RCobyla,10000,0.0647863921568627,14.0,Affine,14,0,5
43,DiagonalCMA,4000,0.614842009803922,150.0,Affine,150,0,2
44,DiagonalCMA,10000,0.36252231372549,150.0,Affine,150,0,5
43,DifferentialEvolution,4000,0.550232843137255,150.0,Affine,150,0,2
44,DifferentialEvolution,10000,0.384374235294118,150.0,Affine,150,0,5
43,modcma,4002,0.724441553732938,150.0,Affine,150,0,2
44,modcma,10000,0.673761294117647,150.0,Affine,150,0,5
43,modde,4000,0.624301029411765,150.0,Affine,150,0,2
44,modde,10000,0.469514843137255,150.0,Affine,150,0,5
43,RCobyla,4000,0.448006862745098,150.0,Affine,150,0,2
44,RCobyla,10000,0.276558980392157,150.0,Affine,150,0,5
43,DiagonalCMA,4000,0.509718676470588,151.0,Affine,151,0,2
44,DiagonalCMA,10000,0.888151156862745,151.0,Affine,151,0,5
43,DifferentialEvolution,4000,0.420651666666667,151.0,Affine,151,0,2
44,DifferentialEvolution,10000,0.300998666666667,151.0,Affine,151,0,5
43,modcma,4002,0.80365763196833,151.0,Affine,151,0,2
44,modcma,10000,0.920210862745098,151.0,Affine,151,0,5
43,modde,4000,0.491398823529412,151.0,Affine,151,0,2
44,modde,10000,0.430051431372549,151.0,Affine,151,0,5
43,RCobyla,4000,0.178174509803922,151.0,Affine,151,0,2
44,RCobyla,10000,0.175674392156863,151.0,Affine,151,0,5
43,DiagonalCMA,4000,0.947115784313725,152.0,Affine,152,0,2
44,DiagonalCMA,10000,0.944253764705882,152.0,Affine,152,0,5
43,DifferentialEvolution,4000,0.706591225490196,152.0,Affine,152,0,2
44,DifferentialEvolution,10000,0.495262549019608,152.0,Affine,152,0,5
43,modcma,4002,0.928710791662992,152.0,Affine,152,0,2
44,modcma,10000,0.902383019607843,152.0,Affine,152,0,5
43,modde,4000,0.765684705882353,152.0,Affine,152,0,2
44,modde,10000,0.649356392156863,152.0,Affine,152,0,5
43,RCobyla,4000,0.482235490196078,152.0,Affine,152,0,2
44,RCobyla,10000,0.388152039215686,152.0,Affine,152,0,5
43,DiagonalCMA,4000,0.581867549019608,153.0,Affine,153,0,2
44,DiagonalCMA,10000,0.274314058823529,153.0,Affine,153,0,5
43,DifferentialEvolution,4000,0.446154705882353,153.0,Affine,153,0,2
44,DifferentialEvolution,10000,0.252318862745098,153.0,Affine,153,0,5
43,modcma,4002,0.487280428413244,153.0,Affine,153,0,2
44,modcma,10000,0.306950333333333,153.0,Affine,153,0,5
43,modde,4000,0.546709019607843,153.0,Affine,153,0,2
44,modde,10000,0.261470333333333,153.0,Affine,153,0,5
43,RCobyla,4000,0.250738039215686,153.0,Affine,153,0,2
44,RCobyla,10000,0.193170529411765,153.0,Affine,153,0,5
43,DiagonalCMA,4000,0.929851519607843,154.0,Affine,154,0,2
44,DiagonalCMA,10000,0.950791921568627,154.0,Affine,154,0,5
43,DifferentialEvolution,4000,0.70781181372549,154.0,Affine,154,0,2
44,DifferentialEvolution,10000,0.437003333333333,154.0,Affine,154,0,5
43,modcma,4002,0.960652467883705,154.0,Affine,154,0,2
44,modcma,10000,0.958053980392157,154.0,Affine,154,0,5
43,modde,4000,0.74698318627451,154.0,Affine,154,0,2
44,modde,10000,0.607129745098039,154.0,Affine,154,0,5
43,RCobyla,4000,0.313292352941176,154.0,Affine,154,0,2
44,RCobyla,10000,0.246051490196078,154.0,Affine,154,0,5
43,DiagonalCMA,4000,0.727570980392157,155.0,Affine,155,0,2
44,DiagonalCMA,10000,0.941437411764706,155.0,Affine,155,0,5
43,DifferentialEvolution,4000,0.678095392156863,155.0,Affine,155,0,2
44,DifferentialEvolution,10000,0.418367450980392,155.0,Affine,155,0,5
43,modcma,4002,0.929928957090082,155.0,Affine,155,0,2
44,modcma,10000,0.949100960784314,155.0,Affine,155,0,5
43,modde,4000,0.749978480392157,155.0,Affine,155,0,2
44,modde,10000,0.617327803921569,155.0,Affine,155,0,5
43,RCobyla,4000,0.423732450980392,155.0,Affine,155,0,2
44,RCobyla,10000,0.564937411764706,155.0,Affine,155,0,5
43,DiagonalCMA,4000,0.76266681372549,156.0,Affine,156,0,2
44,DiagonalCMA,10000,0.908706607843137,156.0,Affine,156,0,5
43,DifferentialEvolution,4000,0.841757843137255,156.0,Affine,156,0,2
44,DifferentialEvolution,10000,0.569149823529412,156.0,Affine,156,0,5
43,modcma,4002,0.967403994081391,156.0,Affine,156,0,2
44,modcma,10000,0.961226607843137,156.0,Affine,156,0,5
43,modde,4000,0.859624362745098,156.0,Affine,156,0,2
44,modde,10000,0.680090490196078,156.0,Affine,156,0,5
43,RCobyla,4000,0.349738431372549,156.0,Affine,156,0,2
44,RCobyla,10000,0.42061762745098,156.0,Affine,156,0,5
43,DiagonalCMA,4000,0.898837107843137,157.0,Affine,157,0,2
44,DiagonalCMA,10000,0.89420668627451,157.0,Affine,157,0,5
43,DifferentialEvolution,4000,0.729571274509804,157.0,Affine,157,0,2
44,DifferentialEvolution,10000,0.460464823529412,157.0,Affine,157,0,5
43,modcma,4002,0.919592654653066,157.0,Affine,157,0,2
44,modcma,10000,0.755676176470588,157.0,Affine,157,0,5
43,modde,4000,0.795261176470588,157.0,Affine,157,0,2
44,modde,10000,0.609159941176471,157.0,Affine,157,0,5
43,RCobyla,4000,0.569141715686275,157.0,Affine,157,0,2
44,RCobyla,10000,0.652891117647059,157.0,Affine,157,0,5
43,DiagonalCMA,4000,0.302300784313725,158.0,Affine,158,0,2
44,DiagonalCMA,10000,0.525145019607843,158.0,Affine,158,0,5
43,DifferentialEvolution,4000,0.668550539215686,158.0,Affine,158,0,2
44,DifferentialEvolution,10000,0.441905058823529,158.0,Affine,158,0,5
43,modcma,4002,0.933181840452323,158.0,Affine,158,0,2
44,modcma,10000,0.925695666666667,158.0,Affine,158,0,5
43,modde,4000,0.709379803921569,158.0,Affine,158,0,2
44,modde,10000,0.523221509803922,158.0,Affine,158,0,5
43,RCobyla,4000,0.2848825,158.0,Affine,158,0,2
44,RCobyla,10000,0.313890980392157,158.0,Affine,158,0,5
43,DiagonalCMA,4000,0.308717156862745,159.0,Affine,159,0,2
44,DiagonalCMA,10000,0.163095117647059,159.0,Affine,159,0,5
43,DifferentialEvolution,4000,0.565819068627451,159.0,Affine,159,0,2
44,DifferentialEvolution,10000,0.232109098039216,159.0,Affine,159,0,5
43,modcma,4002,0.773002910309551,159.0,Affine,159,0,2
44,modcma,10000,0.378706666666667,159.0,Affine,159,0,5
43,modde,4000,0.625160196078431,159.0,Affine,159,0,2
44,modde,10000,0.469059098039216,159.0,Affine,159,0,5
43,RCobyla,4000,0.141986666666667,159.0,Affine,159,0,2
44,RCobyla,10000,0.0934697058823529,159.0,Affine,159,0,5
43,DiagonalCMA,4000,0.910262892156863,15.0,Affine,15,0,2
44,DiagonalCMA,10000,0.771109254901961,15.0,Affine,15,0,5
43,DifferentialEvolution,4000,0.877629852941177,15.0,Affine,15,0,2
44,DifferentialEvolution,10000,0.672039882352941,15.0,Affine,15,0,5
43,modcma,4002,0.89534203486492,15.0,Affine,15,0,2
44,modcma,10000,0.760486392156863,15.0,Affine,15,0,5
43,modde,4000,0.93489862745098,15.0,Affine,15,0,2
44,modde,10000,0.788414921568627,15.0,Affine,15,0,5
43,RCobyla,4000,0.622280441176471,15.0,Affine,15,0,2
44,RCobyla,10000,0.608071705882353,15.0,Affine,15,0,5
43,DiagonalCMA,4000,0.975964019607843,160.0,Affine,160,0,2
44,DiagonalCMA,10000,0.849662254901961,160.0,Affine,160,0,5
43,DifferentialEvolution,4000,0.912439411764706,160.0,Affine,160,0,2
44,DifferentialEvolution,10000,0.553603019607843,160.0,Affine,160,0,5
43,modcma,4002,0.967220311412921,160.0,Affine,160,0,2
44,modcma,10000,0.926851254901961,160.0,Affine,160,0,5
43,modde,4000,0.896816029411765,160.0,Affine,160,0,2
44,modde,10000,0.706800058823529,160.0,Affine,160,0,5
43,RCobyla,4000,0.482053725490196,160.0,Affine,160,0,2
44,RCobyla,10000,0.375473411764706,160.0,Affine,160,0,5
43,DiagonalCMA,4000,0.666037794117647,161.0,Affine,161,0,2
44,DiagonalCMA,10000,0.674798882352941,161.0,Affine,161,0,5
43,DifferentialEvolution,4000,0.51121637254902,161.0,Affine,161,0,2
44,DifferentialEvolution,10000,0.354902333333333,161.0,Affine,161,0,5
43,modcma,4002,0.770973581836533,161.0,Affine,161,0,2
44,modcma,10000,0.849942921568627,161.0,Affine,161,0,5
43,modde,4000,0.643521029411765,161.0,Affine,161,0,2
44,modde,10000,0.532828568627451,161.0,Affine,161,0,5
43,RCobyla,4000,0.308954117647059,161.0,Affine,161,0,2
44,RCobyla,10000,0.0997316666666667,161.0,Affine,161,0,5
43,DiagonalCMA,4000,0.693497205882353,162.0,Affine,162,0,2
44,DiagonalCMA,10000,0.308779745098039,162.0,Affine,162,0,5
43,DifferentialEvolution,4000,0.439294656862745,162.0,Affine,162,0,2
44,DifferentialEvolution,10000,0.277161294117647,162.0,Affine,162,0,5
43,modcma,4002,0.493645432185868,162.0,Affine,162,0,2
44,modcma,10000,0.311863607843137,162.0,Affine,162,0,5
43,modde,4000,0.501317696078431,162.0,Affine,162,0,2
44,modde,10000,0.286780431372549,162.0,Affine,162,0,5
43,RCobyla,4000,0.474268480392157,162.0,Affine,162,0,2
44,RCobyla,10000,0.239438647058824,162.0,Affine,162,0,5
43,DiagonalCMA,4000,0.875203921568627,163.0,Affine,163,0,2
44,DiagonalCMA,10000,0.833867901960784,163.0,Affine,163,0,5
43,DifferentialEvolution,4000,0.633974558823529,163.0,Affine,163,0,2
44,DifferentialEvolution,10000,0.427446176470588,163.0,Affine,163,0,5
43,modcma,4002,0.844789321025762,163.0,Affine,163,0,2
44,modcma,10000,0.725693882352941,163.0,Affine,163,0,5
43,modde,4000,0.710764264705882,163.0,Affine,163,0,2
44,modde,10000,0.580062941176471,163.0,Affine,163,0,5
43,RCobyla,4000,0.355982598039216,163.0,Affine,163,0,2
44,RCobyla,10000,0.230988705882353,163.0,Affine,163,0,5
43,DiagonalCMA,4000,0.957318578431373,164.0,Affine,164,0,2
44,DiagonalCMA,10000,0.913216019607843,164.0,Affine,164,0,5
43,DifferentialEvolution,4000,0.69438612745098,164.0,Affine,164,0,2
44,DifferentialEvolution,10000,0.477392666666667,164.0,Affine,164,0,5
43,modcma,4002,0.929245769272227,164.0,Affine,164,0,2
44,modcma,10000,0.884532588235294,164.0,Affine,164,0,5
43,modde,4000,0.766705196078431,164.0,Affine,164,0,2
44,modde,10000,0.587346941176471,164.0,Affine,164,0,5
43,RCobyla,4000,0.496427892156863,164.0,Affine,164,0,2
44,RCobyla,10000,0.23253562745098,164.0,Affine,164,0,5
43,DiagonalCMA,4000,0.288919901960784,165.0,Affine,165,0,2
44,DiagonalCMA,10000,0.243041666666667,165.0,Affine,165,0,5
43,DifferentialEvolution,4000,0.43280181372549,165.0,Affine,165,0,2
44,DifferentialEvolution,10000,0.254113215686274,165.0,Affine,165,0,5
43,modcma,4002,0.347444807008261,165.0,Affine,165,0,2
44,modcma,10000,0.249784176470588,165.0,Affine,165,0,5
43,modde,4000,0.537200245098039,165.0,Affine,165,0,2
44,modde,10000,0.305706647058824,165.0,Affine,165,0,5
43,RCobyla,4000,0.217815441176471,165.0,Affine,165,0,2
44,RCobyla,10000,0.124565823529412,165.0,Affine,165,0,5
43,DiagonalCMA,4000,0.939905539215686,166.0,Affine,166,0,2
44,DiagonalCMA,10000,0.946531745098039,166.0,Affine,166,0,5
43,DifferentialEvolution,4000,0.670549019607843,166.0,Affine,166,0,2
44,DifferentialEvolution,10000,0.486020823529412,166.0,Affine,166,0,5
43,modcma,4002,0.938877326042861,166.0,Affine,166,0,2
44,modcma,10000,0.896048529411765,166.0,Affine,166,0,5
43,modde,4000,0.757955049019608,166.0,Affine,166,0,2
44,modde,10000,0.614116411764706,166.0,Affine,166,0,5
43,RCobyla,4000,0.312943284313725,166.0,Affine,166,0,2
44,RCobyla,10000,0.314062392156863,166.0,Affine,166,0,5
43,DiagonalCMA,4000,0.602976568627451,167.0,Affine,167,0,2
44,DiagonalCMA,10000,0.483907196078431,167.0,Affine,167,0,5
43,DifferentialEvolution,4000,0.582165980392157,167.0,Affine,167,0,2
44,DifferentialEvolution,10000,0.438198098039216,167.0,Affine,167,0,5
43,modcma,4002,0.736098078411775,167.0,Affine,167,0,2
44,modcma,10000,0.82428168627451,167.0,Affine,167,0,5
43,modde,4000,0.625657696078431,167.0,Affine,167,0,2
44,modde,10000,0.538322333333333,167.0,Affine,167,0,5
43,RCobyla,4000,0.491542303921569,167.0,Affine,167,0,2
44,RCobyla,10000,0.393630333333333,167.0,Affine,167,0,5
43,DiagonalCMA,4000,0.662542696078431,168.0,Affine,168,0,2
44,DiagonalCMA,10000,0.56497062745098,168.0,Affine,168,0,5
43,DifferentialEvolution,4000,0.702100098039216,168.0,Affine,168,0,2
44,DifferentialEvolution,10000,0.567340431372549,168.0,Affine,168,0,5
43,modcma,4002,0.659355665304603,168.0,Affine,168,0,2
44,modcma,10000,0.527978470588235,168.0,Affine,168,0,5
43,modde,4000,0.792417352941176,168.0,Affine,168,0,2
44,modde,10000,0.658598490196078,168.0,Affine,168,0,5
43,RCobyla,4000,0.48459818627451,168.0,Affine,168,0,2
44,RCobyla,10000,0.345299705882353,168.0,Affine,168,0,5
43,DiagonalCMA,4000,0.837071911764706,169.0,Affine,169,0,2
44,DiagonalCMA,10000,0.740150725490196,169.0,Affine,169,0,5
43,DifferentialEvolution,4000,0.649662107843137,169.0,Affine,169,0,2
44,DifferentialEvolution,10000,0.385524647058824,169.0,Affine,169,0,5
43,modcma,4002,0.593450039686039,169.0,Affine,169,0,2
44,modcma,10000,0.597846725490196,169.0,Affine,169,0,5
43,modde,4000,0.724419558823529,169.0,Affine,169,0,2
44,modde,10000,0.545351882352941,169.0,Affine,169,0,5
43,RCobyla,4000,0.431055294117647,169.0,Affine,169,0,2
44,RCobyla,10000,0.287637137254902,169.0,Affine,169,0,5
43,DiagonalCMA,4000,0.903179607843137,16.0,Affine,16,0,2
44,DiagonalCMA,10000,0.770122392156863,16.0,Affine,16,0,5
43,DifferentialEvolution,4000,0.891845588235294,16.0,Affine,16,0,2
44,DifferentialEvolution,10000,0.533514960784314,16.0,Affine,16,0,5
